id,language,true_label,model,strategy,prediction,confidence,explanation
10,Python,ai,claude-haiku,zero_shot,ai,7,"The code exhibits several AI fingerprints: pedagogical structure with a clean class design, uniform method organization, demonstration scaffolding with two example board instances at the end, and consistently placeholder-flavored variable names (board, solution, x, y, i). No human fingerprints are present—no comments, debug artifacts, idiosyncratic style variations, or personal annotations. The code is structurally clean and featureless, lacking the residue of iterative debugging or authorship."
11,Python,ai,claude-haiku,zero_shot,human,7,"The code contains a distinctive human fingerprint: an informal, colloquial comment ('has no squares:') and an explanatory comment about checking 'up to one million' that reflects the author's exploratory, verification-oriented mindset. The main() method structure—printing test cases followed by an assertion-based validation—suggests iterative debugging and manual verification rather than pedagogical scaffolding. The comment style is casual and personal rather than formally uniform."
12,Python,ai,claude-haiku,zero_shot,human,7,"The code exhibits idiosyncratic style choices typical of exploratory, interactive development: lowercase class names (cell, spec) violating Python conventions, a trivial factory function (newSpec) that adds no value, and a bare interactive usage pattern at module level showing incremental testing rather than encapsulation in main. These are fingerprints of evolving understanding and personal coding habits rather than generated boilerplate."
13,Python,ai,claude-haiku,zero_shot,ai,7,"The code exhibits multiple AI fingerprints: pedagogically straightforward structure with no idiosyncratic habits, placeholder-generic variable names (i, j), defensive/exhaustive iteration patterns (nested loop with manual decrement), and a static data-driven approach with no evidence of debugging iterations or personal style. No human fingerprints—no comments, no version markers, no dead code, no typos, no colloquialisms, and no stylistic inconsistencies—are present."
14,Python,ai,claude-haiku,zero_shot,human,7,"The code exhibits idiosyncratic stylistic choices and functional quirks characteristic of lived development: redundant initialization (both self.start and self.start_time set to time.time()), the unusual sine function definition using atan(1) instead of math.pi (suggesting experimental iteration or a specific reason not documented), and a bare print statement (Python 2) at the end. These details suggest incremental debugging and evolution rather than clean AI generation."
15,Python,ai,claude-haiku,zero_shot,human,8,"The code carries multiple human fingerprints: a dated comment (""#, July 2nd, 2015"") indicating authorship metadata, use of the deprecated time.clock() function suggesting code written before Python 3.3, and a hardcoded magic number (M = 30) without explanation typical of iterative problem-solving. The structure and style are consistent but the dated artifact and deprecated API are distinctive markers of human authorship from a specific era."
16,Python,ai,claude-haiku,zero_shot,ai,7,"The code exhibits pedagogical comments that restate what the immediately following lines do ('# get position of mouse cursor', '# get color of pixel at that position'), consistent with AI-generated demonstration code. No human fingerprints are present: no debug artifacts, no idiosyncratic style variations, no commented-out experiments, no personal annotations. The structure and naming are generic and uniform."
17,Python,ai,claude-haiku,zero_shot,ai,7,"The code exhibits multiple AI fingerprints: uniform pedagogical structure (BinarySearchTree/Node classes with textbook clarity), demonstration scaffolding with `if __name__ == '__main__':` wrapping trivial example usage, and placeholder-flavored variable names ('n', 'parent', 'key'). No human fingerprints are present—no version annotations, no commented-out experiments, no idiosyncratic style variations, no debug artifacts, and no colloquial comments. The code is structurally clean and featureless, typical of AI generation."
18,Python,ai,claude-haiku,zero_shot,ai,7,"The code exhibits multiple AI fingerprints: pedagogical structure with uniform type hints applied throughout, demonstration scaffolding with the `if __name__ == ""__main__"":` block and example usage list, placeholder-flavored function names ('print_addr'), and exhaustive edge-case handling (IPv4/IPv6 branching, optional port handling). No human fingerprints are present—no comments, idiosyncratic style variations, debug artifacts, or personal annotations."
19,Python,ai,claude-haiku,zero_shot,human,7,"The code exhibits idiosyncratic stylistic choices: inconsistent spacing around decimal points (1. / 0. vs 2.0), and a pedagogical print-based exploration pattern typical of interactive REPL experimentation with floating-point edge cases. The structure and variable naming (inf, minus_inf, nan) suggest hands-on discovery rather than generated demonstration code."
20,Python,ai,claude-haiku,zero_shot,human,7,"The code exhibits idiosyncratic spacing and formatting quirks: inconsistent whitespace in the print statement (multiple spaces between placeholders), a space-before-operator typo in 'i + j + k!=' (should be '!=' not '!= '), and a hardcoded magic number (12) without explanation. These stylistic inconsistencies and the minor typo are characteristic of interactive/exploratory code written and debugged by hand, not the polished uniformity of AI generation."
21,Python,ai,claude-haiku,zero_shot,human,7,"The code contains informal, colloquial comments ('Enqueue', 'Dequeue') and a trailing result verification comment ('# 42') that suggest interactive experimentation or a quick test—typical of human debugging sessions. The snippet lacks the pedagogical consistency and defensive structure expected from AI-generated code."
22,Python,ai,claude-haiku,zero_shot,human,7,"The code exhibits several human fingerprints: inconsistent naming conventions (get1/get2 vs qtdmbr vs langs), hardcoded URLs without explanation, and use of deprecated urllib2 (suggesting code written before Python 3 migration). The regex patterns and variable names (qtdmbr, match1/match2) show practical scraping code rather than pedagogical scaffolding, and the code lacks defensive structures or explanatory comments typical of AI generation."
23,Python,ai,claude-haiku,zero_shot,human,8,"The code contains distinctive idiosyncratic patterns: abbreviated function name 'ce' (non-standard shorthand), single-letter loop variables (l, r, c, z), and a syntax error ('tbl.append(tr = ce(...))' using assignment in function call) that suggests iterative debugging rather than generated output. The cryptic column-range logic (ord('Z') - cols + 1) and lack of defensive structure are characteristic of working code that evolved through trial-and-error rather than being synthesized cleanly."
24,Python,ai,claude-haiku,zero_shot,ai,7,"The code exhibits multiple AI fingerprints: pedagogical structure with helper functions (minor, det, perm) that decompose the problem cleanly; uniform naming conventions throughout (sum, sign, result, i, j); demonstration scaffolding with three test() calls at the end showing progressive complexity; and no human artifacts such as comments, version notes, debugging remnants, or idiosyncratic style variations. The code is structurally clean and featureless of authorship."
25,Python,ai,claude-haiku,zero_shot,ai,7,"The code exhibits pedagogical structure with a straightforward socket example, generic variable naming ('my_socket'), and a complete but trivial demonstration pattern typical of AI-generated tutorial snippets. No human fingerprints are present—no comments, no idiosyncratic style, no debugging artifacts, no personal annotation. The code is clean, uniform, and featureless."
26,Python,ai,claude-haiku,zero_shot,ai,7,"The code exhibits multiple AI fingerprints: pedagogical comments that restate what the immediately following line does (e.g., '# sine' above the sine calculation), placeholder-flavored variable names ('sine', 'cosine', 'tangent', 'arcsin', etc.), and exhaustive demonstration scaffolding showing trigonometric functions with no practical purpose or error handling. No human fingerprints such as version annotations, debug artifacts, idiosyncratic style variations, or informal commentary are present."
27,Python,ai,claude-haiku,zero_shot,human,7,"The code contains a version annotation ('# version 1.1.2') at the top, which is a dated/versioned fingerprint. Additionally, there are informal inline comments ('# access and print value of first element', '# change value of first element', '# access and print values of all elements') that restate obvious operations in a colloquial style, and the nested-loop structure with minimal defensive patterns reflects pragmatic, working code rather than pedagogically-polished AI output."
28,Python,ai,claude-haiku,zero_shot,human,7,"The code contains idiosyncratic debugging artifacts: a hardcoded local file path ('daynames.txt'), unexplained magic behavior (extracting word-initial characters via regex without clear intent), and print statements that appear exploratory rather than purposeful. The comment 'Minimum size:' is misleading—it prints the length of `abbr`, not a minimum—suggesting iterative, trial-and-error development rather than polished AI output."
29,Python,ai,claude-haiku,zero_shot,human,7,"The code exhibits several human fingerprints: (1) an informal, colloquial print statement ('Be patient. This takes about 10 seconds to render.') reflecting lived debugging experience; (2) magic numbers (0.85, 0.04, 1.6, etc.) used without explanation, typical of iterative experimentation with a fractal algorithm; (3) the variable reuse pattern (i, j overwriting loop counter i) suggesting incremental development rather than careful initial design. These accumulated quirks are consistent with interactive algorithmic exploration rather than AI generation."
30,Python,ai,claude-haiku,zero_shot,ai,7,"The code exhibits multiple AI fingerprints: pedagogical structure with example usage demonstrating the function's behavior, placeholder-flavored function naming ('median', 'a'), uniform simplicity, and defensive scaffolding through comparison with the standard library. No human fingerprints are present—no comments revealing debugging history, idiosyncratic style variations, typos, hardcoded paths, or informal annotations. The code is structurally clean and stylistically uniform."
31,Python,ai,claude-haiku,zero_shot,human,7,"The code exhibits idiosyncratic naming and structural choices characteristic of lived development: inconsistent comment style (some capitalized, some not), unconventional variable names like 'r2' for radius-squared, and a truncated Fisher-Yates shuffle implementation that suggests experimental problem-solving rather than rote generation. The dual-method comparison structure and magic numbers (100, 225, 15, 62, 31) without explanation suggest iterative refinement and personal algorithmic exploration."
32,Python,ai,claude-haiku,zero_shot,human,7,"This snippet exhibits human fingerprints: the code is minimal and direct without pedagogical comments or defensive structure; it lacks docstrings, type hints, or example usage blocks that would be typical of AI-generated code. The straightforward two-line structure with a simple subprocess call reflects lived pragmatism (checking Java compiler availability) rather than AI's tendency toward overly explanatory or defensive scaffolding."
33,Python,ai,claude-haiku,zero_shot,ai,7,"The code exhibits multiple AI fingerprints: pedagogical comments restating what each line does (e.g., '# prints ""default implementation""'), a demonstration scaffolding pattern with exhaustive if __name__ == ""__main__"": examples covering all edge cases, and placeholder-flavored class/variable names (Delegator, Delegate, Thingable, operation). No human fingerprints—no debugging artifacts, idiosyncratic style quirks, commented-out code, typos, or personal annotations—are present."
34,Python,ai,claude-haiku,zero_shot,human,7,"The code exhibits idiosyncratic style inconsistencies (inconsistent spacing around function definition, mixed MAC address formats in test calls) and includes interactive test prints at module level without protective `if __name__ == ""__main__"":` wrapper—a common pattern in human exploratory/REPL-driven development. The simple, minimal structure with no defensive validation or pedagogical comments is consistent with pragmatic human code."
35,Python,ai,claude-haiku,zero_shot,ai,7,"The code exhibits multiple AI fingerprints: pedagogical structure with straightforward ctypes bindings, defensive error checking (fd == -1 returns), boilerplate `if __name__ == ""__main__"":` scaffolding around trivial code, and consistent placeholder naming ('buf', 'len', 'a', 'p'). No human fingerprints are present—no comments, version annotations, idiosyncratic style, debug artifacts, or colloquial remarks that would indicate lived debugging experience or personal authorship."
36,Python,ai,claude-haiku,zero_shot,ai,7,"The code exhibits pedagogical scaffolding typical of AI generation: standard includes, a trivial 'Hello World' example, and demonstration-style structure with no evidence of human authorship such as dated comments, idiosyncratic style, debugging artifacts, or personal annotations. The uniformity and simplicity suggest generated template code rather than lived coding experience."
37,Python,ai,claude-haiku,zero_shot,ai,7,"The code exhibits consistent AI fingerprints: pedagogical variable naming ('current', 'spacing'), defensive structure (circular linked list with explicit prev/next pointers), and a clean, uniform style throughout with no idiosyncratic markers. No human fingerprints—no comments, debug artifacts, version annotations, stylistic inconsistencies, or colloquial remarks—are present."
38,Python,ai,claude-haiku,zero_shot,human,7,"The code exhibits idiosyncratic style: abbreviated variable names ('pal', 'mid', 'last') and inconsistent spacing around the != operator suggest personal shortcuts and rapid iteration rather than systematic generation. The mid-point calculation strategy is a reasonable but slightly unconventional palindrome-checking approach that feels like lived problem-solving rather than formulaic design."
39,Python,ai,claude-haiku,zero_shot,human,7,"The code exhibits multiple human fingerprints: inconsistent and idiosyncratic style (mixing string concatenation with ternary operators that don't exist in Python, using ~q2 as a negation operator which is bitwise NOT, not logical NOT), hardcoded example values ('tacoloco', 'co'), and apparent debugging/experimental exploration of substring matching with multiple redundant approaches (slicing, find(), regex). The syntax errors and non-Pythonic patterns suggest iterative, trial-and-error authorship rather than clean generation."
40,Python,ai,claude-haiku,zero_shot,ai,7,"The code exhibits multiple AI fingerprints: pedagogical docstring restating what the function does ('Return a pretty-printed XML string'), demonstration scaffolding with `if __name__ == '__main__':` around trivial logic, and consistently generic placeholder-style function names ('callSOAP', 'prettify'). No human fingerprints are present—no commented-out experiments, no idiosyncratic style variations, no informal annotations, no magic numbers without explanation, or personal quirks."
41,Python,ai,claude-haiku,zero_shot,human,7,"The code exhibits idiosyncratic stylistic choices: manual alignment of output labels with extra spaces ('Original String =>' vs 'Substring       =>'), and a direct, pragmatic approach to substring extraction (split and index) rather than a generalized or defensive pattern. These choices reflect a person solving a specific problem rather than pedagogical or template-driven generation."
42,Python,ai,claude-haiku,zero_shot,ai,7,"The code exhibits multiple AI fingerprints: pedagogically obvious variable names (dat, out, a, b, c), a hardcoded 3×3 matrix size with magic numbers repeated throughout, a demonstration scaffolding pattern with example usage at the module level, and defensive structure (initializing output matrix with zeros). The code lacks human fingerprints such as comments, version annotations, debugging artifacts, or idiosyncratic style choices. The missing `self` parameter in `mult_m` is a structural bug that suggests non-interactive generation rather than evolved, tested code."
43,Python,ai,claude-haiku,zero_shot,ai,6,"No human fingerprints detected: no comments, version annotations, debugging artifacts, inconsistent style, or idiosyncratic patterns. The code is structurally clean and uniform throughout. Weak pedagogical structure (print statements explaining behavior) reinforces AI generation, though the absence of fingerprints rather than their presence is the primary signal."
44,Python,ai,claude-haiku,zero_shot,human,8,"Multiple human fingerprints present: Python 2 syntax (print statements, raw_input) suggesting legacy code written before Python 3 migration; idiosyncratic variable naming (DONE, RIGHT, LOW, HIGH as magic constants); a quirky string concatenation pattern ('Is it'+ str(g) + '? ' with inconsistent spacing); and the amateur-style recursive guessing game with no docstrings or type hints—all typical of personal, exploratory code written incrementally rather than generated."
45,Python,ai,claude-haiku,zero_shot,ai,7,"The code exhibits pedagogical structure with a demonstration-style RSA encryption/decryption workflow, uniform naming conventions ('pt', 'ct', 'n', 'e', 'd'), and defensive input validation (ValueError check) that exceeds what a minimal working example requires. No human fingerprints such as comments, version annotations, debugging artifacts, idiosyncratic style variations, or personal quirks are present. The code is structurally clean and stylistically uniform throughout."
46,Python,ai,claude-haiku,zero_shot,ai,7,"The code exhibits multiple AI fingerprints: pedagogical comments restating code (e.g., 'Absolute value of a given number without the sign'), uniform type hint annotations applied to every function including trivial ones (abs, enumFromTo, gcd), Haskell-style type signatures in comments throughout, demonstration scaffolding with `if __name__ == ""__main__"":` around trivial code, and consistently placeholder-flavored generic function names. The empty @author field and boilerplate structure reinforce this. No distinctive human fingerprints (idiosyncratic style, debug artifacts, typos, informal comments) are present."
47,Python,ai,claude-haiku,zero_shot,ai,7,"The code exhibits pedagogical comments that restate what each immediately following line does ('remove leading whitespaces', 'remove trailing whitespaces', etc.), a hallmark of AI-generated instructional code. The variable names are generic ('s'), and the structure resembles a demonstration scaffold showing method behavior exhaustively without any human editing residue, idiosyncrasy, or debugging artifacts."
48,Python,ai,claude-haiku,zero_shot,ai,6,"The code exhibits pedagogical clarity and demonstrative scaffolding typical of AI generation: two mutually recursive functions with minimal naming context (f, m), followed by two identical example-usage blocks that print their outputs. No human fingerprints (comments, version history, debugging artifacts, stylistic inconsistencies, or idiosyncratic patterns) are present; the code is structurally clean and anonymous."
49,Python,ai,claude-haiku,zero_shot,human,7,"This is Bresenham's line algorithm, a classic computer graphics routine with a distinctive mathematical structure and variable-naming convention (dx, dy, sx, sy, err, e2) that reflects domain expertise and practical debugging experience. The specific logic pattern and variable choices are idiomatic to this well-known algorithm as it appears in graphics libraries and textbooks, suggesting adaptation from a reference implementation rather than pure pedagogical generation. However, the lack of comments, version markers, or obvious debugging artifacts prevents a higher confidence score."
50,Python,human,claude-haiku,zero_shot,human,7,"The code exhibits idiosyncratic stylistic choices: the multi-line string literals use inconsistent formatting (gifts uses explicit line breaks; days uses inline spacing), the string concatenation uses %-formatting mixed with manual string joining, and the ternary conditional uses parenthetical grouping that suggests iterative debugging rather than clean generation. These inconsistencies and the somewhat awkward concatenation pattern are characteristic of lived editing sessions."
51,Python,human,claude-haiku,zero_shot,human,8,"The code contains multiple human fingerprints: (1) a commented-out alternative implementation ('# in Python 3.1+: # symb2freq = collections.Counter(txt)') showing iterative refinement and knowledge of language evolution; (2) Python 2 print statements ('print ""Symbol...""') indicating code written before Python 3 standardization, a temporal artifact; (3) inconsistent style mixing manual loop-based frequency counting with a note about a more Pythonic alternative, suggesting lived debugging/optimization experience. These are not pedagogical scaffolding but rather traces of actual development process."
52,Python,human,claude-haiku,zero_shot,human,7,"The code exhibits idiosyncratic structure and commented directional markers ('# current directory', '# root directory') that suggest exploratory or debugging-session code rather than production code. The pattern of duplicating operations across two directory contexts with inline comments is characteristic of someone working through a problem interactively, with comments added to clarify intent — a lived-experience fingerprint absent from typical AI-generated code."
53,Python,human,claude-haiku,zero_shot,human,8,"The code contains REPL artifacts (>>> prompts) and interactive Python session output, which are characteristic fingerprints of human-authored exploratory or example code. These are not artifacts that would appear in AI-generated code written as a complete script or function."
54,Python,human,claude-haiku,zero_shot,human,9,"This snippet contains multiple strong human fingerprints: (1) REPL/interactive artifacts—the '>>>' prompts and interspersed output are characteristic of a live Python session; (2) iterative experimentation—the same Monte Carlo π-estimation code is run three times with increasing precision (throws = 1000, 1000000, 100000000), showing a debugging/refinement workflow typical of interactive exploration; (3) messy, ad-hoc formatting with irregular line breaks and indentation in the list comprehension, suggesting in-the-moment typing rather than polished generation. This is unmistakably a captured REPL session."
55,Python,human,claude-haiku,zero_shot,human,9,"This snippet contains multiple clear human fingerprints: REPL/interactive artifacts (Python version banner, '>>>' prompts, help() output, traceback-like output mixed with code), and an exploratory/experimental session structure typical of interactive debugging or documentation exploration. The code was executed interactively and the results captured, which is distinctively human workflow behavior."
56,Python,human,claude-haiku,zero_shot,ai,7,"The code exhibits multiple AI fingerprints: defensive input validation (ValueError checks for positive/odd n) beyond what a minimal implementation requires, pedagogically clear variable names (n_mod_8 explicitly computed rather than inlined), and uniform structural clarity with no idiosyncratic shortcuts or debugging artifacts. No human fingerprints—no comments, debug prints, version annotations, style inconsistencies, or experimental dead code—are present."
57,Python,human,claude-haiku,zero_shot,ai,7,"The code is structurally clean, stylistically uniform, and lacks any human fingerprints such as comments, version annotations, or debugging artifacts. The function uses a defensive try/except pattern (StopIteration handling) that goes slightly beyond what the task minimally requires, which is consistent with AI-generated scaffolding for edge cases."
58,Python,human,claude-haiku,zero_shot,human,8,"The code exhibits distinctive human fingerprints: idiosyncratic variable naming ('this' reused for display labels), non-standard test data selection (Abraham Lincoln quotes, emoji sequences, unusual character combinations like '7,., -r,e,s,a'), and a quirky formatting style with angle brackets («««»») for visual emphasis. The test cases feel exploratory and hand-crafted rather than systematically generated, reflecting lived debugging experience."
59,Python,human,claude-haiku,zero_shot,human,7,"The code exhibits several human fingerprints: idiosyncratic naming (single-letter class name 'Q' and variables like 'q', 'q1', 'q2', 'r'), bare 'except:' clauses (poor practice suggesting iterative debugging), the legacy Python 2 compatibility line '__div__, __rdiv__ = __truediv__, __rtruediv__', and inconsistent docstring placement (some methods have docstrings, others don't). The test code at the bottom ('q = Q(1, 2, 3, 4)...') is casual and suggests interactive exploration rather than pedagogical scaffolding."
60,Python,human,claude-haiku,zero_shot,human,7,"The code exhibits idiosyncratic style choices and patterns consistent with human experimentation: single-letter function names (F, M) without explanation, minimal spacing around operators, and a bare script structure with print statements suggesting exploratory/interactive development rather than polished code. These naming and structural choices reflect the quirky, minimalist style of someone investigating a mathematical sequence (Hofstadter's Q-sequence variant) rather than AI-generated pedagogical code."
61,Python,human,claude-haiku,zero_shot,human,8,"Multiple human fingerprints present: (1) REPL artifacts with '>>>' prompts and interactive output showing exploratory learning; (2) commented annotation '# The following is not normally done' reflecting personal discovery/experimentation; (3) try/except with inline comment '# Py3K' showing pragmatic Python 2/3 compatibility handling typical of lived debugging experience; (4) the narrative structure—testing operator precedence, then discovering an alternative approach—reflects a human's iterative exploration rather than a didactic demonstration."
62,Python,human,claude-haiku,zero_shot,ai,6,"No human fingerprints detected: no comments, version annotations, debug artifacts, idiosyncratic style choices, or experimental code. The snippet is clean and minimal, but lacks any distinctive authorship markers. Weak pedagogical structure (importing then immediately using) and placeholder-generic nature are mild AI indicators, though the code is too short to be definitive."
63,Python,human,claude-haiku,zero_shot,human,7,"The code exhibits distinctive human fingerprints: (1) a non-standard, specialized language (Quackery) with idiosyncratic syntax and custom stack-based vocabulary that reflects domain-specific problem-solving rather than generic scaffolding; (2) a reference to an external source (rosettacode.org) embedded as a comment, suggesting iterative learning and source attribution typical of human development; (3) quirky variable naming (accumulator, sourcecode) and unconventional formatting with inline type annotations in comments (e.g., '( --> s )') that reflect personal coding style rather than uniform pedagogical templates. These are distinctive markers of lived coding experience in a niche language community."
64,Python,human,claude-haiku,zero_shot,human,8,"The code contains clear REPL/interactive artifacts: '>>>' prompts throughout, a function definition followed by immediate interactive testing, and output mixed directly with code. This is a characteristic fingerprint of human exploratory/interactive coding rather than a script or AI-generated demonstration block."
65,Python,human,claude-haiku,zero_shot,ai,7,"The code exhibits multiple AI fingerprints: pedagogically named functions (encode/decode with plaintext parameter names that don't match their semantic role), demonstration scaffolding with example usage and explanatory print statements, uniform structure, and placeholder-style variable naming (original, encoded, decoded). No human fingerprints such as comments, debug artifacts, inconsistent style, or idiosyncratic patterns are present."
66,Python,human,claude-haiku,zero_shot,human,8,"Multiple human fingerprints present: (1) Idiosyncratic and inconsistent style—lambda functions defined after they're referenced (cell_str uses f before f is defined), suggesting iterative development; (2) Commented-out experimental code at the end (#show_spiral(1001...)) with informal context ('for filling giant terminals'); (3) Colloquial inline comment ('how to show prime cells'); (4) Non-standard Unicode symbols in test calls (♞, ♘) with a casual comment about 'black are the primes'. These patterns reflect lived debugging and evolving understanding rather than clean AI generation."
67,Python,human,claude-haiku,zero_shot,ai,7,"The code exhibits several AI fingerprints: pedagogical naming (factorwords, factor_and_word), defensive structure (the ternary with conditional), a demonstration `if __name__ == '__main__':` block around trivial example code, and consistent placeholder-style variable names (words, lines, num). No human fingerprints are present—no debug artifacts, idiosyncratic style breaks, commented-out experiments, colloquial comments, or distinctive language idioms."
68,Python,human,claude-haiku,zero_shot,ai,7,"The code exhibits multiple AI fingerprints: pedagogical type hints in comments ('# palinDay :: Int -> [ISO Date]', '# main :: IO ()') that restate function signatures in a non-Python style; uniform, formulaic docstrings applied to every function; defensive try/except structure for a straightforward task; and demonstration scaffolding with 'if __name__ == ""__main__"":' wrapping trivial output code. No human fingerprints (idiosyncratic style, debug artifacts, informal comments, typos, or personal annotations) are present."
69,Python,human,claude-haiku,zero_shot,human,7,"The code exhibits idiosyncratic style choices and a minor typo characteristic of human authorship: inconsistent spacing around operators (""bg= 'yellow'"" vs ""bg='red'""), a misspelled comment (""cordinates"" instead of ""coordinates""), and the somewhat ad-hoc approach to inline conditionals. These are weak but genuine fingerprints of lived development rather than generated code polish."
70,Python,human,claude-haiku,zero_shot,human,7,"The code uses Python 2 syntax (`print` statement without parentheses), which reflects a snapshot of actual development from that era. This is a distinctive temporal fingerprint—AI models trained on modern Python would default to Python 3 syntax. The bare-bones, practical nature and lack of defensive structure or pedagogical comments further supports human authorship."
71,Python,human,claude-haiku,zero_shot,human,9,"The code contains clear REPL artifacts: interactive Python prompts ('>>>'), inline output (158), and exploratory variable assignments (wordset, revlist, pairs) typical of an interactive session. The variable naming (revlist, pairs) and iterative exploration pattern reflect lived debugging and experimentation rather than polished production code."
72,Python,human,claude-haiku,zero_shot,ai,7,"The code exhibits multiple AI fingerprints: a pedagogically generic function name (binomialCoeff), a demonstration-style `if __name__ == ""__main__"":` block with trivial example usage, placeholder-flavored variable names (result, i), and structurally clean, uniform styling with no idiosyncratic markers or debugging artifacts. No human fingerprints (comments, version notes, dead code, typos, or personal style variations) are present."
73,Python,human,claude-haiku,zero_shot,human,7,"The docstring contains an incomplete sentence ('As with list.sort() and random.shuffle this does NOT return') that trails off mid-thought, suggesting an unfinished editing session rather than polished AI generation. Additionally, the informal comment 'Sample usage and simple test suite' and the idiosyncratic use of '_ for _ in range(100)' (unnecessary underscore variable) are minor human fingerprints indicating lived debugging and iteration."
74,Python,human,claude-haiku,zero_shot,human,7,"Multiple human fingerprints are present: inconsistent indentation and whitespace (tabs mixed with spaces throughout), Python 2 syntax (print statements without parentheses, bare except clauses), colloquial/informal comments ('if user was successfully created, returns its ID'), and a functional but somewhat ad-hoc structure with broad exception handling that suggests iterative development rather than deliberate design. The code also contains a hardcoded database credential block and lacks the polish and uniformity expected from AI generation."
75,Python,human,claude-haiku,zero_shot,ai,6,"The code is structurally clean and generic with no distinctive stylistic quirks, comments, version annotations, or idiosyncratic patterns. While it lacks explicit pedagogical comments or exhaustive validation, the absence of any human fingerprints (typos, informal comments, debugging artifacts, personal style inconsistencies) combined with its featureless, placeholder-like nature suggests AI generation."
76,Python,human,claude-haiku,zero_shot,ai,7,"The code exhibits multiple AI fingerprints: pedagogically uniform docstrings on every function (including trivial ones like main()), defensive scaffolding with exhaustive edge-case handling (e.g., the s_len==0 and t_len==0 check), demonstration scaffolding with example usage in main() and boilerplate if __name__ == '__main__', and generic placeholder-style variable naming (s, t, matches, transpositions). No distinctive human fingerprints—such as version annotations, idiosyncratic style inconsistencies, commented-out experimental code, debug artifacts, or colloquial comments—are present."
77,Python,human,claude-haiku,zero_shot,human,7,"The code exhibits multiple human fingerprints: inconsistent spacing around function parameters (""a,b"" vs ""a, b""), a typo in the docstring (""eqi-dimensioned"" instead of ""equi-dimensioned""), and idiosyncratic naming choices (abbreviated function names like ""crossp"", ""dotp"", ""scalartriplep"" with the 'p' suffix). The main block uses old-style % formatting inconsistently with tuple wrapping, suggesting incremental development rather than generated uniformity."
