id,language,true_label,model,strategy,prediction,confidence,explanation
12,Python,ai,gemini-2.5-flash,cot,human,9,"The code contains non-standard U+00A0 NO-BREAK SPACE characters for indentation/spacing, and the function name `newSpec` uses camelCase, which is inconsistent with standard Python snake_case conventions for functions."
13,Python,ai,gemini-2.5-flash,cot,human,8,"The in-place modification of the 'gifts' list (`gifts[0] = ""And a partridge in a pear tree""`) on the first iteration to handle a specific lyrical nuance is an idiosyncratic and pragmatic solution, indicative of a human author."
14,Python,ai,gemini-2.5-flash,cot,human,9,"The code uses Python 2 print syntax (`print x.v`) and exhibits inconsistent indentation, specifically mixed tabs and spaces with varying levels within blocks, which are strong indicators of human authorship."
15,Python,ai,gemini-2.5-flash,cot,human,8,"The code snippet contains a clear dated annotation: '#, July 2nd, 2015', which is a distinct human fingerprint."
16,Python,ai,gemini-2.5-flash,cot,human,8,"The print statement's format string contains a non-breaking space (U+00A0) after the comma in '(%d, %d)', which is an idiosyncratic stylistic detail unlikely to be generated by an AI."
17,Python,ai,gemini-2.5-flash,cot,ai,8,"No human fingerprints were observed. The code is clean, consistently formatted, and includes a common AI-generated demonstration scaffolding block within `if __name__ == '__main__':` to showcase its functionality."
18,Python,ai,gemini-2.5-flash,cot,human,7,"A human fingerprint was observed: non-breaking space characters (U+00A0) are used for blank lines, which is an idiosyncratic formatting choice not typical of clean AI generation."
19,Python,ai,gemini-2.5-flash,cot,human,7,"The code uses specific division operations (e.g., '1. / 0.', '0. / 0.') to generate floating-point infinity and NaN values, rather than more direct methods like 'float('inf')' or 'math.inf'. This, combined with the comprehensive exploration of IEEE 754 floating-point edge cases, suggests a human's experimentation or didactic demonstration."
20,Python,ai,gemini-2.5-flash,cot,unknown,50,parse_error
21,Python,ai,gemini-2.5-flash,cot,ai,8,"The snippet contains pedagogical comments that restate the function of the code (`# Enqueue.`, `# Dequeue.`) and includes an explicit expected output comment (`# 42`), which are common characteristics of AI-generated examples."
22,Python,ai,gemini-2.5-flash,cot,human,9,"The code uses Python 2 specific features such as `urllib2` and old-style string formatting with the `%` operator in the `print` statement, which are strong indicators of human authorship from a specific historical context."
23,Python,ai,gemini-2.5-flash,cot,human,8,"The code exhibits idiosyncratic style with terse function/variable names ('ce', 'x', 'z', 'l', 'r', 'c') and uses a specific Python idiom ('tbl.append(tr = ce('tr'))'). A magic number ('#696') is also used without explanation for a color."
24,Python,ai,gemini-2.5-flash,cot,ai,8,"No human fingerprints like idiosyncratic style, personal comments, or debug residue are present. The 'test' function and its direct calls exemplify 'Demonstration scaffolding', which is a clear AI marker."
25,Python,ai,gemini-2.5-flash,cot,human,8,"The code contains a hardcoded local IP address and an arbitrary magic number for the port (256) without explanation, characteristic of human-written experimental or debug code."
26,Python,ai,gemini-2.5-flash,cot,human,7,"The print statements show a pattern of direct comparison and verification (printing a pre-calculated value alongside a re-calculated one using a different unit), which is characteristic of human exploration or debugging behavior."
27,Python,ai,gemini-2.5-flash,cot,human,9,"The code includes a version annotation (`# version 1.1.2`) and a discrepancy between a comment's description of initialization values and the code's actual behavior, both strong indicators of human authorship."
28,Python,ai,gemini-2.5-flash,cot,human,8,"The code contains a hardcoded local filename ('daynames.txt') and includes debug-like print statements ('print(""Minimum size: {}""...', 'print(abbr)') which are common human fingerprints."
29,Python,ai,gemini-2.5-flash,cot,human,9,"The code contains a colloquial print statement, ""Be patient. This takes about 10 seconds to render."", and uses numerous unexplained ""magic numbers"" (e.g., 0.85, 0.04, 1.6) for the Barnsley Fern fractal, which are distinct human fingerprints."
30,Python,ai,gemini-2.5-flash,cot,ai,8,"No human fingerprints were observed. The code includes demonstration scaffolding with example `print` statements and pedagogical comments indicating their output, which are common AI markers."
31,Python,ai,gemini-2.5-flash,cot,human,8,"The comment '# A truncated Fisher-Yates shuffle' indicates specific knowledge of an algorithm and its deliberate modification, and the `(x + 15) * 2` coordinate transformation is a specific, pragmatic choice for character-based display, both serving as clear human fingerprints."
32,Python,ai,gemini-2.5-flash,cot,ai,7,"No human fingerprints were observed. The code is minimal, clean, and lacks any idiosyncratic elements or stylistic variations typically found in human-written code."
33,Python,ai,gemini-2.5-flash,cot,ai,8,"The code exhibits strong AI characteristics, including numerous pedagogical comments explicitly detailing the expected output of each line in the example, and an extensive `if __name__ == ""__main__"":` block designed for comprehensive demonstration with various edge cases."
34,Python,ai,gemini-2.5-flash,cot,ai,7,"No human fingerprints were observed. The presence of direct print statements for immediate demonstration purposes serves as a weak AI marker, common in AI-generated examples to show functionality."
35,Python,ai,gemini-2.5-flash,cot,human,9,"The code contains clear human fingerprints such as the hardcoded local path ""/dev/dsp"" (indicating specific system interaction) and shadowing the built-in `len` function with a parameter name, which are characteristic of human-authored code rather than AI's typically clean and generalized output."
36,Python,ai,gemini-2.5-flash,cot,ai,8,"The code is a perfectly clean, minimal 'Hello World' example, serving as demonstration scaffolding. It lacks any human fingerprints such as stylistic inconsistencies, comments indicating a development process, or personal touches, instead appearing as a featureless, pristine default."
37,Python,ai,gemini-2.5-flash,cot,human,8,"The explicit `return self` at the end of the `__init__` method is a common idiosyncratic mistake or habit for humans learning Python or coming from other languages, as `__init__` implicitly returns None."
38,Python,ai,gemini-2.5-flash,cot,ai,7,"No human fingerprints were observed. The code is clean, concise, and stylistically uniform, lacking any specific authorial idiosyncrasies or common debugging artifacts."
39,Python,ai,gemini-2.5-flash,cot,human,9,"The code contains several distinctive human fingerprints, including inconsistent indentation (tabs vs. spaces), the use of a C-style ternary operator `?:` which is invalid Python syntax, and an incorrect `list.join()` call instead of `str.join(list)`."
40,Python,ai,gemini-2.5-flash,cot,human,9,"The code contains non-breaking space (U+00A0) characters in the blank lines between functions and within the `print` statement's string literal, which is a strong idiosyncratic human fingerprint."
41,Python,ai,gemini-2.5-flash,cot,human,7,"The literal string 'ta' is used as a magic string delimiter without explanation, a common human fingerprint in concise, task-specific code snippets."
42,Python,ai,gemini-2.5-flash,cot,human,8,"The `mult_m` method is incorrectly defined without `self` as the first argument for an instance method but called as a class method, indicating an oversight or evolving understanding. Additionally, the code hardcodes 3x3 matrix operations (e.g., `range(3)`, fixed initialization `[[0.,0.,0.],...]`) instead of generalizing, a common human shortcut for specific examples."
43,Python,ai,gemini-2.5-flash,cot,ai,7,"No human fingerprints were observed. The code is clean, concise, and directly implements the task without any stylistic quirks, comments, or experimental artifacts, fitting the 'featureless default' of AI-generated code."
44,Python,ai,gemini-2.5-flash,cot,human,9,"The code uses Python 2-specific syntax like `print` statements without parentheses and `raw_input()`, and includes an idiosyncratic defensive coding pattern with `+''` after `raw_input()` to prevent `IndexError` from empty input."
45,Python,ai,gemini-2.5-flash,cot,human,8,"The code contains a clear typo in the `plaintext` variable assignment: 'Rossetta Code' instead of 'Rosetta Code', which is a characteristic human error."
46,Python,ai,gemini-2.5-flash,cot,human,9,"The code contains clear human fingerprints: an IDE-generated timestamp and author placeholder (# Created on..., # @author:), an idiosyncratic mix of camelCase and snake_case for Python function names, and distinctive Haskell-style type signatures in comments."
47,Python,ai,gemini-2.5-flash,cot,ai,8,"No human fingerprints were observed. The code contains pedagogical comments restating the function of each line and serves as a clear demonstration scaffolding, both strong AI markers."
48,Python,ai,gemini-2.5-flash,cot,ai,8,"No human fingerprints were observed. The code contains clear demonstration scaffolding with 'for' loops printing the results of the functions, which is a common AI marker."
49,Python,ai,gemini-2.5-flash,cot,human,8,"The code presents a terse, uncommented, and highly optimized implementation of Bresenham's line algorithm, particularly evident in the `err` and `e2` calculations, which is characteristic of human authorship (e.g., adapted from a specialized source or deep understanding) rather than typical AI-generated code that often includes pedagogical comments or more verbose structures."
50,Python,human,gemini-2.5-flash,cot,human,9,"The code contains non-breaking space characters (\xa0) embedded within the print string and potentially in the multiline string for 'gifts', which are idiosyncratic artifacts highly indicative of human input or copy-paste errors rather than clean AI generation."
51,Python,human,gemini-2.5-flash,cot,human,9,"The code uses Python 2 'print' statements with string formatting and includes commented-out code for an alternative Python 3.1+ implementation, both strong indicators of human authorship reflecting historical context or evolving understanding."
52,Python,human,gemini-2.5-flash,cot,ai,7,"No human fingerprints were observed. The code is clean, direct, and features simple, descriptive comments that add context to the following lines, which is a mild pedagogical style often seen in AI-generated examples."
53,Python,human,gemini-2.5-flash,cot,human,9,"The code snippet contains clear REPL/interactive artifacts in the form of '>>>' prompts, indicating it's a direct output from a human interacting with a Python interpreter."
54,Python,human,gemini-2.5-flash,cot,human,9,"The code snippet features clear REPL/interactive artifacts (e.g., '>>>' prompts and direct output), and utilizes 'xrange', a Python 2-specific construct, strongly indicating human authorship from an interactive session."
55,Python,human,gemini-2.5-flash,cot,human,9,"The code snippet exhibits clear REPL/interactive artifacts, including the Python interpreter banner, system details, '>>>' prompts, and help output, all indicative of a human-typed interactive session."
56,Python,human,gemini-2.5-flash,cot,human,9,"The code contains non-breaking space characters (U+00A0) before the modulo (%) and modulo-assignment (%=) operators in multiple lines, indicating an idiosyncratic stylistic inconsistency uncommon in AI-generated code."
57,Python,human,gemini-2.5-flash,cot,human,7,"A non-breaking space character (U+00A0) is present on an otherwise empty line between the import statement and the function definition, indicating an idiosyncratic or irregular whitespace artifact."
58,Python,human,gemini-2.5-flash,cot,human,9,"The `squeezer` function implements a specific, non-trivial logic using `groupby` and a generator expression, which is a distinctive Python idiom. Additionally, the test data in the `if __name__ == '__main__':` block consists of human-curated examples, including famous quotes, emojis, and strings with specific character repetitions, rather than generic placeholders."
59,Python,human,gemini-2.5-flash,cot,human,9,"The code contains idiosyncratic non-breaking spaces within the `__str__` format string and a Python 2 compatibility idiom (`__div__, __rdiv__ = __truediv__, __rtruediv__`), both strong indicators of human authorship."
60,Python,human,gemini-2.5-flash,cot,human,9,"The code contains an idiosyncratic non-breaking space character (U+00A0) at the end of the 'def M(n):' line, which is a strong human fingerprint often resulting from editor quirks or copy-paste actions."
61,Python,human,gemini-2.5-flash,cot,human,9,"The snippet contains clear REPL/interactive artifacts ('>', numerical output) and personal, colloquial comments such as '# The following is not normally done' and '# Py3K' next to a version compatibility `try/except` for `reduce`."
62,Python,human,gemini-2.5-flash,cot,ai,7,"No human fingerprints such as comments, stylistic inconsistencies, or experimental code were observed. The snippet is structurally clean, concise, and lacks any distinguishing marks of human authorship, aligning with the default characteristics of AI-generated code."
63,Python,human,gemini-2.5-flash,cot,human,9,"The code is written in Quackery, an esoteric programming language, which is a strong distinctive language idiom. Additionally, the initial comment provides a URL for the source code, indicating a human author's contextual explanation."
64,Python,human,gemini-2.5-flash,cot,human,9,"The code snippet contains clear REPL/interactive artifacts, including `>>>` prompts and direct output interleaved with code execution, and an idiosyncratic non-breaking space character (U+00A0) in the code."
65,Python,human,gemini-2.5-flash,cot,ai,8,"No human fingerprints were observed. The code includes a clear 'Example usage:' demonstration block and uses consistently descriptive, placeholder-flavored variable names, which are common AI markers."
66,Python,human,gemini-2.5-flash,cot,human,8,"The code contains commented-out experimental usage (`#show_spiral(1001, ...)`) and specific, non-trivial example calls using unicode characters with a descriptive comment ('# black are the primes'), which are strong indicators of human authorship and development history."
67,Python,human,gemini-2.5-flash,cot,human,9,"The code contains idiosyncratic style with non-breaking spaces (U+00A0) embedded, specifically in `num % factor` and leading the `if __name__ == '__main__':` block, which is a strong human fingerprint often resulting from editor quirks or copy-paste."
68,Python,human,gemini-2.5-flash,cot,human,9,"The code contains distinctive Haskell-style type signatures in comments (e.g., `# palinDay :: Int -> [ISO Date]`) and an idiosyncratic non-breaking space character in some comments."
69,Python,human,gemini-2.5-flash,cot,human,9,"The code contains a clear typo ('cordinates' instead of 'coordinates') in a comment and uses Python 2 specific syntax ('import Tkinter as tk' with capital T, and '%' string formatting), which are strong human fingerprints."
70,Python,human,gemini-2.5-flash,cot,human,8,"The code uses Python 2's 'print' statement syntax ('print time.ctime()'), which is a distinctive language idiom and a strong human fingerprint, as current AI models typically default to Python 3."
71,Python,human,gemini-2.5-flash,cot,human,9,"The code snippet contains multiple clear REPL/interactive artifacts, including '>>>' prompts and direct command outputs, indicating it was copied directly from an interactive Python session."
72,Python,human,gemini-2.5-flash,cot,ai,8,"No human fingerprints were observed. The code includes demonstration scaffolding (if __name__ == '__main__':) and uses consistently placeholder-flavored names (result, n, k, i), which are common AI markers."
73,Python,human,gemini-2.5-flash,cot,human,9,"The docstring contains a factual error ('this does NOT return' while the function returns 'seq'), an informal self-assessment ('Inefficiently'), and an explicit warning ('seq MUST BE A MUTABLE SEQUENCE'), all indicating human authorship."
74,Python,human,gemini-2.5-flash,cot,human,9,"The code contains several strong human fingerprints, most notably the use of Python 2 print syntax (e.g., `print ""Can't connect MySQL!""`) and mixed camelCase/snake_case naming conventions (e.g., `randomValue` vs `create_user`)."
75,Python,human,gemini-2.5-flash,cot,ai,7,"No human fingerprints were observed in the snippet. The code is minimal, clean, and lacks any of the idiosyncratic marks of human authorship."
76,Python,human,gemini-2.5-flash,cot,human,8,"The code uses `from __future__ import division` and Python 2-style `%` string formatting, which are strong indicators of human authorship from a specific era of Python development."
77,Python,human,gemini-2.5-flash,cot,human,8,"The code contains unicode non-breaking spaces (\xa0) within the print statements, which is an idiosyncratic artifact rarely found in clean AI-generated code. Additionally, the specific tuple wrapping `(crossp(a,b),)` for `print %r` indicates a human stylistic choice."
78,Python,human,gemini-2.5-flash,cot,human,8,"The code contains a non-standard whitespace character (U+00A0 NO-BREAK SPACE) on an empty line, which is a subtle but specific human fingerprint often resulting from editor behavior or copy-pasting."
79,Python,human,gemini-2.5-flash,cot,human,9,"The code prominently uses Python 2 syntax (e.g., `xrange` and the `print` statement) and includes idiosyncratic non-breaking spaces (U+00A0) in the final print statement, which are strong fingerprints of human authorship."
80,Python,human,gemini-2.5-flash,cot,human,8,"The code contains commented-out experimental code (`#return 1         +    len(...)`) with inconsistent indentation, indicating a human development process of trying alternatives and not perfectly cleaning up."
81,Python,human,gemini-2.5-flash,cot,human,8,"The print statement contains idiosyncratic formatting with non-breaking spaces and irregular manual alignment to achieve a specific visual layout, a strong human fingerprint."
82,Python,human,gemini-2.5-flash,cot,human,8,"The code exhibits inconsistent `print` statement syntax, mixing Python 2's `print "" i d""` with Python 3's `print(""{0:2d} {1:.8f}"".format(i, d))`, which is a strong human fingerprint indicating evolving style or a transition."
83,Python,human,gemini-2.5-flash,cot,human,8,"The code uses a sophisticated Python idiom: a closure with `nonlocal` to create a stateful function factory for the moving average, demonstrating an understanding of advanced Python scope rules."
84,Python,human,gemini-2.5-flash,cot,human,8,"The comment 'what Wikipedia pseudo code calls \'lowlink\'' is a specific, colloquial reference to an external knowledge source. Additionally, informal comments like '# table 1' and inconsistent docstring application suggest human authorship."
85,Python,human,gemini-2.5-flash,cot,human,9,"The code snippet contains clear REPL/interactive artifacts, specifically the '>>>' prompts and the direct output from an interpreter session."
86,Python,human,gemini-2.5-flash,cot,human,9,"The code contains several human fingerprints, most notably the use of a non-standard unicode space character (\xa0) in the print statement, and an unused loop variable (`i`) in the `zip` iteration, which are strong indicators of human authorship or accidental artifacts."
87,Python,human,gemini-2.5-flash,cot,human,8,"The presence of the '>>>' prompt clearly indicates a REPL/interactive artifact, which is a definitive human fingerprint."
88,Python,human,gemini-2.5-flash,cot,human,8,"The code contains an inconsistent character (non-breaking space `\xa0`) at `num % factor` and `return '\n'.join(lines)` which is a strong human fingerprint, suggesting an accidental key press or copy-paste error."
89,Python,human,gemini-2.5-flash,cot,human,9,"The code contains several strong human fingerprints, including the use of `xrange` (a Python 2 idiom), a commented-out experimental thought (`continue # -1`), and critically, Unicode non-breaking spaces (`\xa0`) embedded in string literals (`if cell == ""__\xa0"":`, `form\xa0% d.get(c, str(c))`)."
90,Python,human,gemini-2.5-flash,cot,human,9,"The code contains non-breaking space characters (\xa0) in various places, including within string literals and as general whitespace between tokens, which is a strong idiosyncratic style inconsistency or copy-paste artifact indicative of human authorship."
91,Python,human,gemini-2.5-flash,cot,human,8,"The snippet uses informal '# or' comments to present three distinct, equivalent methods, which is a clear human fingerprint indicating exploration of alternatives or a 'Stack-Overflow-style fragment' showing different idioms."
92,Python,human,gemini-2.5-flash,cot,human,10,"The code contains several human fingerprints, most notably an incomplete line 'return cou' at the end of the snippet, which is a clear typo an AI would typically avoid. Additionally, there's a specific 'NOTE' comment about pattern order, complex, carefully crafted regular expressions, and specific logging configuration."
93,Python,human,gemini-2.5-flash,cot,human,8,"The code exhibits idiosyncratic style with inconsistent quote usage (single for f-strings, double for regular strings) and an unusual space before the parenthesis in 'print (f'...'') statements. The use of a global variable combined with a recursive call for input re-prompting is also a common pattern found in human-written code, especially by learners."
94,Python,human,gemini-2.5-flash,cot,human,8,"The comments '# pushing' and '# is empty?' are informal, colloquial, and sound like quick notes or internal thoughts, consistent with human-authored code for learning or quick demonstration rather than formal AI-generated explanations."
95,Python,human,gemini-2.5-flash,cot,human,8,"The code exhibits distinctive language idioms, specifically the use of a dictionary lookup for conditional string formatting based on ip.version, and the 'urlparse('//{}'.format(netloc))' pattern for parsing host:port components."
96,Python,human,gemini-2.5-flash,cot,human,9,"The code snippet contains clear REPL/interactive artifacts, including `>>>` prompts and interleaved output, along with a distinctive Python idiom in the `mfac` function definition."
97,Python,human,gemini-2.5-flash,cot,human,9,"The code contains a typo (""Egyption"" instead of ""Egyptian"") in the print statement, and uses an idiosyncratic mix of f-string and %-formatting in the same line, both strong indicators of human authorship."
98,Python,human,gemini-2.5-flash,cot,human,8,"The function name `sumDigits` uses camelCase, which is an idiosyncratic style choice for Python (where snake_case is preferred), indicating a human author's personal habit or influence."
99,Python,human,gemini-2.5-flash,cot,human,7,"The variable names `txt` (for text) and `sqz` (for squeeze) are specific abbreviations, suggesting a human's preference for brevity rather than consistently generic placeholders."
100,C,ai,gemini-2.5-flash,cot,human,8,"The code includes a clear version annotation, '// version 1.1.2', which is a direct human fingerprint indicating authorship and revision history."
101,C,ai,gemini-2.5-flash,cot,human,8,"The code includes `<math.h>` which is not utilized, and initializes a variable `c` using `mpz_init(c)` that is never subsequently used for any computation before being cleared. These are specific human fingerprints indicating leftover or experimental code."
102,C,ai,gemini-2.5-flash,cot,human,8,"The code is extremely minimal and direct, lacking any pedagogical comments, defensive structure, or boilerplate often added by AI, and uses a common Windows API idiom (mouse_event with four zero arguments) without explanation, characteristic of human-written quick solutions."
103,C,ai,gemini-2.5-flash,cot,human,8,"The code contains non-breaking spaces (U+00A0) on otherwise blank lines between functions and embedded within a string literal (`printf(""Wieferich primes less than %d:\n"", limit);`), an idiosyncratic stylistic artifact uncharacteristic of AI-generated code."
104,C,ai,gemini-2.5-flash,cot,human,8,"The code demonstrates strong domain-specific knowledge of the Ruby C API, implementing a 'safe add' function using interval arithmetic by manipulating rounding modes and restoring the original, which is a distinctive and specialized human idiom for numerical precision."
105,C,ai,gemini-2.5-flash,cot,human,8,"The arbitrary upper limit `1500000u` in the `main` loop is a human fingerprint, representing a practical, non-mathematically derived choice often made during development or for demonstration purposes."
106,C,ai,gemini-2.5-flash,cot,ai,7,"No human fingerprints were observed. The code is clean, concise, and lacks any idiosyncratic style, debugging artifacts, or personal annotations. The variable names are generic, typical of an AI-generated example focused purely on functionality without individual authorship markers."
107,C,ai,gemini-2.5-flash,cot,human,9,"The code contains an explicit version annotation (`// version 1.1.4-3`), uses magic numbers without explanation, and exhibits idiosyncratic styling with inconsistent spacing and non-breaking spaces (` `) within `printf` format strings, all pointing to human authorship."
108,C,ai,gemini-2.5-flash,cot,human,9,The code includes a version annotation `// version 1.1.0` and uses a distinctive C idiom of an inner `swap` function within `cocktailSort`.
109,C,ai,gemini-2.5-flash,cot,human,9,"The code implements a custom 'ambiguous choice' (amb) non-deterministic programming system with its own state management, which is a sophisticated and specialized pattern indicative of human design rather than generic AI output."
110,C,ai,gemini-2.5-flash,cot,human,9,"The code exhibits distinctive language idioms specific to the CPython C API, including manual reference counting (Py_INCREF, Py_DECREF), PyObject* pointer manipulation, and specialized argument parsing (PyArg_ParseTuple), which requires deep, domain-specific human expertise."
111,C,ai,gemini-2.5-flash,cot,human,8,"The `printMatrix` function exhibits idiosyncratic string formatting and memory allocation, using a heuristic `n * 10` for buffer sizes and inefficient `malloc`/`strcat`/`free` in a loop, which is a strong human fingerprint of a 'working but not optimal' solution."
112,C,ai,gemini-2.5-flash,cot,human,8,"The code uses specific ANSI escape codes (\x1b[?25l and \x1b[?25h) to hide and show the terminal cursor, which is a distinctive language idiom or a 'magic number' pattern often found in human-written code exploring specific system behaviors or borrowed from resources like Stack Overflow."
113,C,ai,gemini-2.5-flash,cot,human,8,"The code exhibits idiosyncratic style with inconsistent indentation, specifically a non-standard tab/space mix for the `less_than_preceding++;` line within the final `for` loop's `if` statement."
114,C,ai,gemini-2.5-flash,cot,human,9,"The code contains several human fingerprints, most notably colloquial comments like '/* out of memory! */', '/* some servers don't like requests that are made without a user-agent field, so we provide one */', and the highly informal '/* Do something nice with it! */'."
115,C,ai,gemini-2.5-flash,cot,human,8,"The code contains specific 'magic numbers' for the plotting coordinates and iteration count (e.g., `0.0315` for x-step, `0.05` for y-step, `50` iterations) without explanation, which is a common human fingerprint suggesting trial-and-error or specific tuning for visual output."
116,C,ai,gemini-2.5-flash,cot,human,9,"The code contains a clear syntax error/typo: `isbn[i] ==''` (an empty character literal), which is invalid C and a strong human fingerprint indicating a mistake or oversight during coding."
117,C,ai,gemini-2.5-flash,cot,human,8,The code uses a highly idiosyncratic C idiom for iterating boolean variables: `for (bool i = false; i <= true; i++)`. This leverages C's implicit type conversions and integer representation of booleans in a way that is less common in clean AI-generated code.
118,C,ai,gemini-2.5-flash,cot,human,9,"The code contains several critical logical errors: 'count' is initialized to 1 but the loop processes 5 numbers, leading to an incorrect mean calculation and a division-by-zero error for 'spl_dev', which are strong human fingerprints of misunderstanding or oversight."
119,C,ai,gemini-2.5-flash,cot,human,8,"The code contains specific 'magic numbers' like `0.55` and `(1 << 20) + 1` without explanation, which are common in human-written solutions to algorithmic challenges. Additionally, the `printf` output includes custom formatting with a separator line, indicating a human design choice."
120,C,ai,gemini-2.5-flash,cot,human,9,"The `longer` function uses a highly idiosyncratic and incorrect method (`b[strlen(a)-1] == '\0'`) for comparing string lengths, which is a strong human fingerprint indicating a specific misunderstanding or unconventional approach. Additionally, the memory management in `main` contains critical flaws like `free("""")` and `realloc` on string literals."
121,C,ai,gemini-2.5-flash,cot,ai,7,"The code is remarkably clean and follows standard C conventions without exhibiting any of the listed 'human fingerprints,' such as idiosyncratic style, experimental code remnants, or informal comments, thus aligning with the 'featureless default' characteristic of AI-generated code."
122,C,ai,gemini-2.5-flash,cot,human,8,"The code exhibits inconsistent variable naming styles (e.g., 'Notes' for a FILE pointer, 'timer', 'line') and uses a magic number (100 for 'char line[100]') without explanation, which are common human coding idiosyncrasies."
123,C,ai,gemini-2.5-flash,cot,ai,8,"No human fingerprints were observed. The code is exceptionally clean, lacks any personal stylistic choices, comments, or debugging residue typically found in human-written code. It serves as a minimal, self-contained demonstration of a specific function call, which aligns with common patterns in AI-generated examples."
124,C,ai,gemini-2.5-flash,cot,human,8,"The code exhibits inconsistent naming style (camelCase for the function `quickSort` but snake_case for several internal variables like `less_len`), uses a non-idiomatic, memory-inefficient quicksort implementation with `malloc` but no `free` calls, and includes a magic number `9` in `main`, all strong human fingerprints."
125,C,ai,gemini-2.5-flash,cot,ai,8,"The code contains pedagogical comments that merely restate what the immediately following line does, and features comprehensive demonstration scaffolding within the `main` function with example inputs and explicit output labels."
126,C,ai,gemini-2.5-flash,cot,human,8,"The code contains idiosyncratic spacing using NO-BREAK SPACE (U+00A0) characters in the printf format strings, which is a common human artifact or specific formatting choice not typically seen in AI-generated code."
127,C,ai,gemini-2.5-flash,cot,human,8,"The `compare` function uses the C idiom of direct subtraction `((pair *)b)->length - ((pair *)a)->length;` for `qsort` comparison, which is a common, distinct human programming habit rather than a strictly pedagogical or safe AI pattern."
128,C,ai,gemini-2.5-flash,cot,human,9,"The code contains a clear typo ('Aliqot' instead of 'Aliquot') in a printf statement and a significant bug in the main loop (`for (long i = 0; i < c.sequence[0]; i++)`) which incorrectly uses the initial value `k` as the sequence length, leading to potential out-of-bounds access or incomplete output."
129,C,ai,gemini-2.5-flash,cot,human,9,"The code contains several human fingerprints, including the use of a hardcoded magic number for array size (d[1000][1000]), the classic C #define MIN macro, a 'goto' statement, and a significant logical flaw in the 'levenshtein_align' function where 'x0' and 'y0' are not incremented, leading to incorrect string manipulation."
130,C,ai,gemini-2.5-flash,cot,human,8,"The code uses the function 'third' in main() without a prior declaration, which is a common human oversight or mistake during development, but highly unlikely for AI-generated code to contain."
131,C,ai,gemini-2.5-flash,cot,human,8,"The code includes a seemingly vestigial timing block (start=clock(); end=clock(); printf(""nothing: %f\n"", cpu_time_used);) which measures an empty interval, suggestive of leftover experimental code or a debug statement characteristic of human development."
132,C,ai,gemini-2.5-flash,cot,human,8,"The code contains a bug where passing a negative shift value (`num`) to `caesar_cipher` results in undefined behavior due to `alphabet + num` accessing memory before the start of the string. This oversight, coupled with a specific string-based rotation strategy, is a strong indicator of human authorship rather than robust AI-generated code."
133,C,ai,gemini-2.5-flash,cot,human,8,"The code contains unexplained magic numbers (e.g., `14` and `13` in the permutation loops) and redundant control flow (`if (i == len - 1) { break; }`) which are characteristic human fingerprints."
